learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),model training instances,model serialized size (bytes)
6.88E7,197.25,-5.102871606747247E-11,6.88E7,71.2,40.832292419959224,39.36842105263157,6.88E7,-1.0
6.89E7,197.53125,-5.11014756436143E-11,6.89E7,74.5,46.388024556387194,48.275862068965516,6.89E7,-1.0
6.9E7,197.828125,-5.117827741843068E-11,6.9E7,73.6,43.12110034816781,44.421052631578945,6.9E7,-1.0
6.91E7,198.09375,-5.124699479589797E-11,6.91E7,75.5,49.23121554975341,44.9438202247191,6.91E7,-1.0
6.92E7,198.34375,-5.1311669974690706E-11,6.92E7,74.4,45.75650604094536,46.33123689727463,6.92E7,-1.0
6.93E7,198.625,-5.138442955083254E-11,6.93E7,73.8,45.517685957287526,44.84210526315789,6.93E7,-1.0
6.94E7,198.90625,-5.145718912697437E-11,6.94E7,74.9,47.418257386582646,48.77551020408163,6.94E7,-1.0
6.95E7,199.1875,-5.1529948703116204E-11,6.95E7,72.8,43.13810750242499,44.48979591836734,6.95E7,-1.0
6.96E7,199.46875,-5.1602708279258037E-11,6.96E7,73.7,43.999659313516744,46.326530612244895,6.96E7,-1.0
6.97E7,199.75,-5.167546785539987E-11,6.97E7,73.6,43.70257901897479,46.0122699386503,6.97E7,-1.0
6.98E7,200.03125,-5.17482274315417E-11,6.98E7,72.7,42.9681624467285,43.94250513347022,6.98E7,-1.0
6.99E7,200.3125,-5.1820987007683535E-11,6.99E7,72.8,42.73081376987051,42.49471458773784,6.99E7,-1.0
7.0E7,200.609375,-5.1897788782499915E-11,7.0E7,72.3,41.65030628322983,44.48897795591182,7.0E7,-1.0
7.01E7,200.890625,-5.197054835864175E-11,7.01E7,73.6,43.379959079152236,44.1860465116279,7.01E7,-1.0
7.02E7,201.171875,-5.204330793478358E-11,7.02E7,72.8,42.836246863349196,44.71544715447154,7.02E7,-1.0
7.03E7,201.453125,-5.211606751092541E-11,7.03E7,74.1,45.81136496777973,46.92622950819672,7.03E7,-1.0
7.04E7,201.75,-5.219286928574179E-11,7.04E7,72.8,41.83858496698485,45.81673306772908,7.04E7,-1.0
7.05E7,202.03125,-5.2265628861883625E-11,7.05E7,73.2,43.52687320097269,45.194274028629856,7.05E7,-1.0
7.06E7,202.3125,-5.233838843802546E-11,7.06E7,71.8,41.65863266040772,42.566191446028505,7.06E7,-1.0
7.07E7,202.625,-5.2419232411516384E-11,7.07E7,74.7,46.17112900205954,45.119305856832966,7.07E7,-1.0
7.08E7,202.890625,-5.248794978898367E-11,7.08E7,72.3,40.57681251448037,41.56118143459915,7.08E7,-1.0
7.09E7,203.171875,-5.25607093651255E-11,7.09E7,74.8,45.91067534385356,49.39759036144578,7.09E7,-1.0
7.1E7,203.453125,-5.2633468941267336E-11,7.1E7,75.0,47.09196263422769,48.77049180327869,7.1E7,-1.0
7.11E7,203.75,-5.2710270716083715E-11,7.11E7,73.6,44.25675675675676,44.76987447698744,7.11E7,-1.0
7.12E7,204.03125,-5.278303029222555E-11,7.12E7,72.39999999999999,42.68841184605608,43.209876543209866,7.12E7,-1.0
7.13E7,204.3125,-5.285578986836738E-11,7.13E7,73.8,45.06876886950688,44.136460554371,7.13E7,-1.0
7.14E7,204.5625,-5.292046504716012E-11,7.14E7,73.4,44.411007456448324,43.99999999999999,7.14E7,-1.0
7.15E7,204.859375,-5.29972668219765E-11,7.15E7,76.3,48.87834339948232,50.418410041841,7.15E7,-1.0
7.16E7,205.125,-5.3065984199443785E-11,7.16E7,74.6,46.19442031902049,45.72649572649573,7.16E7,-1.0
7.17E7,205.40625,-5.313874377558562E-11,7.17E7,72.0,41.31037171495285,43.43434343434343,7.17E7,-1.0
7.18E7,205.6875,-5.321150335172745E-11,7.18E7,73.3,43.850942126514134,39.45578231292516,7.18E7,-1.0
7.19E7,205.96875,-5.328426292786928E-11,7.19E7,73.9,44.96550328098379,46.95121951219512,7.19E7,-1.0
7.2E7,206.234375,-5.335298030533657E-11,7.2E7,73.4,44.43516042780749,46.26262626262626,7.2E7,-1.0
7.21E7,206.515625,-5.34257398814784E-11,7.21E7,74.8,46.52882987256037,47.933884297520656,7.21E7,-1.0
7.22E7,206.8125,-5.350254165629478E-11,7.22E7,76.6,50.903048207331814,49.892933618843685,7.22E7,-1.0
7.23E7,207.09375,-5.3575301232436614E-11,7.23E7,76.5,50.37503801060919,49.89339019189765,7.23E7,-1.0
7.24E7,207.375,-5.3648060808578447E-11,7.24E7,73.5,44.477036540395574,45.360824742268036,7.24E7,-1.0
7.25E7,207.671875,-5.3724862583394826E-11,7.25E7,73.2,45.3166127314352,47.65625,7.25E7,-1.0
7.26E7,207.953125,-5.379762215953666E-11,7.26E7,72.8,43.2936388805497,42.127659574468076,7.26E7,-1.0
7.27E7,208.234375,-5.387038173567849E-11,7.27E7,72.2,41.982043651207725,39.43355119825707,7.27E7,-1.0
7.28E7,208.515625,-5.3943141311820324E-11,7.28E7,75.4,48.05809048027263,47.21030042918455,7.28E7,-1.0
7.29E7,208.8125,-5.4019943086636704E-11,7.29E7,72.39999999999999,42.23161772400946,43.788187372708755,7.29E7,-1.0
7.3E7,209.09375,-5.4092702662778537E-11,7.3E7,72.39999999999999,43.11624072547402,43.55828220858895,7.3E7,-1.0
7.31E7,209.375,-5.416546223892037E-11,7.31E7,73.2,43.906063587081654,46.50698602794411,7.31E7,-1.0
7.32E7,209.671875,-5.424226401373675E-11,7.32E7,73.4,43.720379146919434,47.32673267326732,7.32E7,-1.0
7.33E7,209.9375,-5.4310981391204035E-11,7.33E7,72.0,41.176717744883426,42.505133470225864,7.33E7,-1.0
7.34E7,210.21875,-5.438374096734587E-11,7.34E7,73.4,44.08569602798238,45.60327198364008,7.34E7,-1.0
7.35E7,210.5,-5.44565005434877E-11,7.35E7,76.7,50.11390301971465,53.0241935483871,7.35E7,-1.0
7.36E7,210.796875,-5.453330231830408E-11,7.36E7,72.0,42.40839850097288,43.99999999999999,7.36E7,-1.0
7.37E7,211.0625,-5.4602019695771366E-11,7.37E7,75.0,47.66830918400241,46.58119658119658,7.37E7,-1.0
7.38E7,211.328125,-5.467073707323865E-11,7.38E7,75.5,49.557339921762406,47.084233261339094,7.38E7,-1.0
7.39E7,211.609375,-5.4743496649380484E-11,7.39E7,73.4,42.80061930156547,44.11764705882352,7.39E7,-1.0
7.4E7,211.90625,-5.4820298424196864E-11,7.4E7,72.89999999999999,43.0274897617666,46.23015873015873,7.4E7,-1.0
7.41E7,212.203125,-5.4897100199013244E-11,7.41E7,72.2,40.66092628720965,41.59663865546218,7.41E7,-1.0
7.42E7,212.484375,-5.4969859775155076E-11,7.42E7,73.1,42.98189834244774,42.76595744680851,7.42E7,-1.0
7.43E7,212.765625,-5.504261935129691E-11,7.43E7,73.7,45.38945829664945,48.22834645669291,7.43E7,-1.0
7.44E7,213.0625,-5.511942112611329E-11,7.44E7,73.7,46.56773910428839,48.12623274161735,7.44E7,-1.0
7.45E7,213.359375,-5.519622290092967E-11,7.45E7,69.69999999999999,34.89751192471316,35.39445628997866,7.45E7,-1.0
7.46E7,213.65625,-5.527302467574605E-11,7.46E7,72.89999999999999,43.23180694624827,44.35318275154004,7.46E7,-1.0
7.47E7,213.953125,-5.534982645056243E-11,7.47E7,75.5,48.41974955156761,48.2029598308668,7.47E7,-1.0
7.48E7,214.21875,-5.5418543828029713E-11,7.48E7,73.7,43.49772701882836,45.66115702479338,7.48E7,-1.0
7.49E7,214.515625,-5.549534560284609E-11,7.49E7,74.3,45.48617003224164,45.66596194503171,7.49E7,-1.0
7.5E7,214.828125,-5.557618957633702E-11,7.5E7,75.4,48.05896785145709,50.0,7.5E7,-1.0
7.51E7,215.109375,-5.564894915247885E-11,7.51E7,74.6,46.951818048912926,48.99598393574297,7.51E7,-1.0
7.52E7,215.375,-5.571766652994614E-11,7.52E7,73.5,43.81784260515603,47.31610337972167,7.52E7,-1.0
7.53E7,215.671875,-5.579446830476252E-11,7.53E7,74.5,46.42857142857142,47.638603696098556,7.53E7,-1.0
7.54E7,215.953125,-5.586722788090435E-11,7.54E7,74.9,47.53256743423803,49.49698189134809,7.54E7,-1.0
7.55E7,216.234375,-5.5939987457046183E-11,7.55E7,74.0,45.45698654046252,48.818897637795274,7.55E7,-1.0
7.56E7,216.515625,-5.6012747033188016E-11,7.56E7,70.0,37.54475958896122,34.35448577680524,7.56E7,-1.0
7.57E7,216.828125,-5.609359100667894E-11,7.57E7,74.8,46.77435706802744,47.390396659707726,7.57E7,-1.0
7.58E7,217.109375,-5.6166350582820775E-11,7.58E7,73.4,44.348903087589804,45.93495934959349,7.58E7,-1.0
7.59E7,217.390625,-5.623911015896261E-11,7.59E7,71.3,40.23771645607574,42.25352112676056,7.59E7,-1.0
7.6E7,217.6875,-5.631591193377899E-11,7.6E7,75.8,48.69511755602197,48.51063829787234,7.6E7,-1.0
7.61E7,217.953125,-5.6384629311246274E-11,7.61E7,74.0,45.045654379438616,41.441441441441434,7.61E7,-1.0
7.62E7,218.234375,-5.6457388887388106E-11,7.62E7,75.3,47.07793042569056,46.99570815450643,7.62E7,-1.0
7.63E7,218.515625,-5.653014846352994E-11,7.63E7,73.2,43.70031763104381,47.961165048543684,7.63E7,-1.0
7.64E7,218.828125,-5.6610992437020866E-11,7.64E7,73.1,42.43083139295987,43.368421052631575,7.64E7,-1.0
7.65E7,219.140625,-5.669183641051179E-11,7.65E7,76.8,49.846296192209756,53.78486055776893,7.65E7,-1.0
7.66E7,219.421875,-5.6764595986653625E-11,7.66E7,75.5,47.46998284734134,49.58847736625515,7.66E7,-1.0
7.67E7,219.734375,-5.684543996014455E-11,7.67E7,74.6,46.503791069924176,47.30290456431535,7.67E7,-1.0
7.68E7,220.03125,-5.692224173496093E-11,7.68E7,74.4,46.7128488643176,45.87737843551797,7.68E7,-1.0
7.69E7,220.3125,-5.6995001311102764E-11,7.69E7,73.0,43.63915700878394,45.45454545454545,7.69E7,-1.0
7.7E7,220.59375,-5.7067760887244597E-11,7.7E7,71.3,40.31377899045019,42.828685258964136,7.7E7,-1.0
7.71E7,220.890625,-5.7144562662060976E-11,7.71E7,74.8,46.69870384784595,45.454545454545446,7.71E7,-1.0
7.72E7,221.171875,-5.721732223820281E-11,7.72E7,73.4,43.79529655376423,46.478873239436616,7.72E7,-1.0
7.73E7,221.453125,-5.729008181434464E-11,7.73E7,71.89999999999999,40.478712137259045,39.045553145336214,7.73E7,-1.0
7.74E7,221.765625,-5.737092578783557E-11,7.74E7,72.8,43.09075768797834,48.96810506566604,7.74E7,-1.0
7.75E7,222.046875,-5.74436853639774E-11,7.75E7,71.0,40.23600595166946,44.01544401544401,7.75E7,-1.0
7.76E7,222.3125,-5.751240274144469E-11,7.76E7,75.7,48.455795011030034,48.18763326226013,7.76E7,-1.0
7.77E7,222.578125,-5.758112011891197E-11,7.77E7,74.3,45.50697595521819,48.18548387096774,7.77E7,-1.0
7.78E7,222.875,-5.765792189372835E-11,7.78E7,74.0,44.33477920176073,48.41269841269841,7.78E7,-1.0
7.79E7,223.15625,-5.7730681469870185E-11,7.79E7,75.2,47.74172612450113,44.39461883408071,7.79E7,-1.0
7.8E7,223.421875,-5.779939884733747E-11,7.8E7,75.2,46.23492735211352,49.18032786885246,7.8E7,-1.0
7.81E7,223.71875,-5.787620062215385E-11,7.81E7,76.3,49.75960926967007,50.10526315789474,7.81E7,-1.0
7.82E7,224.0,-5.794896019829568E-11,7.82E7,72.39999999999999,41.86634314022848,44.57831325301204,7.82E7,-1.0
7.83E7,224.296875,-5.802576197311206E-11,7.83E7,74.6,46.888591502174634,48.582995951417004,7.83E7,-1.0
7.84E7,224.5625,-5.809447935057935E-11,7.84E7,72.2,42.291325016087846,45.596868884540115,7.84E7,-1.0
7.85E7,224.875,-5.8175323324070275E-11,7.85E7,74.0,45.79109556195868,45.263157894736835,7.85E7,-1.0
7.86E7,225.140625,-5.824404070153757E-11,7.86E7,74.7,46.757018393030016,50.489236790606654,7.86E7,-1.0
7.87E7,225.40625,-5.831275807900485E-11,7.87E7,74.5,45.42419313414947,46.764091858037574,7.87E7,-1.0
7.88E7,225.6875,-5.838551765514669E-11,7.88E7,71.2,40.11104410572064,44.1860465116279,7.88E7,-1.0
7.89E7,225.984375,-5.846231942996307E-11,7.89E7,74.4,45.37757749556193,45.762711864406775,7.89E7,-1.0
7.9E7,226.265625,-5.85350790061049E-11,7.9E7,73.1,42.66837169650468,45.21384928716904,7.9E7,-1.0
7.91E7,226.546875,-5.860783858224673E-11,7.91E7,73.7,44.88683989941325,46.435845213849284,7.91E7,-1.0
7.92E7,226.859375,-5.868868255573766E-11,7.92E7,72.8,43.617360877910855,43.33333333333333,7.92E7,-1.0
7.93E7,227.140625,-5.876144213187949E-11,7.93E7,74.5,45.600232105676355,44.32314410480348,7.93E7,-1.0
7.94E7,227.421875,-5.883420170802132E-11,7.94E7,76.1,49.888034352905656,49.684210526315795,7.94E7,-1.0
7.95E7,227.71875,-5.89110034828377E-11,7.95E7,72.6,42.76092869348687,46.588693957115005,7.95E7,-1.0
7.96E7,228.0,-5.898376305897954E-11,7.96E7,75.6,48.507563479200435,51.00401606425703,7.96E7,-1.0
7.97E7,228.28125,-5.905652263512137E-11,7.97E7,75.2,47.039101373139424,47.67932489451477,7.97E7,-1.0
7.98E7,228.5625,-5.91292822112632E-11,7.98E7,74.8,46.80851063829787,46.38297872340425,7.98E7,-1.0
7.99E7,228.84375,-5.920204178740503E-11,7.99E7,73.9,45.20260340121772,45.397489539748946,7.99E7,-1.0
8.0E7,229.125,-5.927480136354687E-11,8.0E7,73.5,44.917896487216794,43.25481798715203,8.0E7,-1.0
8.01E7,229.40625,-5.93475609396887E-11,8.01E7,74.8,46.311698936460324,46.03854389721627,8.01E7,-1.0
8.02E7,229.703125,-5.942436271450508E-11,8.02E7,74.2,45.65492138921187,48.50299401197605,8.02E7,-1.0
8.03E7,229.96875,-5.949308009197236E-11,8.03E7,72.1,41.32738896366084,42.1161825726141,8.03E7,-1.0
8.04E7,230.25,-5.95658396681142E-11,8.04E7,70.89999999999999,39.26060747741579,44.14587332053742,8.04E7,-1.0
8.05E7,230.53125,-5.963859924425603E-11,8.05E7,73.0,43.94036916305047,42.917547568710354,8.05E7,-1.0
8.06E7,230.828125,-5.971540101907241E-11,8.06E7,72.2,41.59467545127566,43.61054766734279,8.06E7,-1.0
8.07E7,231.109375,-5.978816059521424E-11,8.07E7,71.89999999999999,39.71871594429236,39.30885529157666,8.07E7,-1.0
8.08E7,231.390625,-5.986092017135607E-11,8.08E7,75.8,48.455584475333225,50.712830957230146,8.08E7,-1.0
8.09E7,231.671875,-5.993367974749791E-11,8.09E7,71.3,39.01246950623475,40.579710144927525,8.09E7,-1.0
8.1E7,231.96875,-6.001048152231429E-11,8.1E7,72.2,42.819767083108786,40.086206896551715,8.1E7,-1.0
8.11E7,232.234375,-6.007919889978157E-11,8.11E7,74.1,45.324506442841944,49.8062015503876,8.11E7,-1.0
8.12E7,232.515625,-6.01519584759234E-11,8.12E7,72.1,42.648763762241096,42.71047227926078,8.12E7,-1.0
8.13E7,232.84375,-6.023684464808888E-11,8.13E7,73.0,43.383882439777224,46.95481335952849,8.13E7,-1.0
8.14E7,233.125,-6.030960422423071E-11,8.14E7,73.5,44.222268996000835,44.791666666666664,8.14E7,-1.0
8.15E7,233.40625,-6.038236380037254E-11,8.15E7,72.2,42.13926537680242,44.51097804391217,8.15E7,-1.0
8.16E7,233.828125,-6.04915031645853E-11,8.16E7,74.3,44.79624012991141,43.88646288209606,8.16E7,-1.0
8.17E7,234.15625,-6.057638933675077E-11,8.17E7,75.7,49.46427977240209,51.976284584980235,8.17E7,-1.0
8.18E7,234.5,-6.06653177075908E-11,8.18E7,74.8,46.503857241721896,45.57235421166306,8.18E7,-1.0
8.19E7,234.921875,-6.077445707180355E-11,8.19E7,73.4,44.47413246050566,44.81327800829875,8.19E7,-1.0
8.2E7,235.265625,-6.086338544264357E-11,8.2E7,72.6,42.14600321786463,42.43697478991596,8.2E7,-1.0
8.21E7,235.640625,-6.096039821083269E-11,8.21E7,73.8,45.511793992987236,46.31147540983606,8.21E7,-1.0
8.22E7,236.0625,-6.106953757504544E-11,8.22E7,72.89999999999999,41.438832752763815,44.80651731160896,8.22E7,-1.0
8.23E7,236.4375,-6.116655034323456E-11,8.23E7,72.89999999999999,43.615436470617595,44.467213114754095,8.23E7,-1.0
8.24E7,236.796875,-6.125952091274912E-11,8.24E7,74.1,45.08150837135926,45.929018789144045,8.24E7,-1.0
8.25E7,237.15625,-6.135249148226369E-11,8.25E7,72.6,43.05333865389731,43.035343035343026,8.25E7,-1.0
8.26E7,237.515625,-6.144546205177826E-11,8.26E7,72.7,43.314424298801505,44.73684210526315,8.26E7,-1.0
8.27E7,237.859375,-6.153439042261828E-11,8.27E7,72.0,41.264327308731474,43.661971830985905,8.27E7,-1.0
8.28E7,238.1875,-6.161927659478375E-11,8.28E7,75.5,48.71859275446043,51.48514851485149,8.28E7,-1.0
8.29E7,238.546875,-6.171224716429832E-11,8.29E7,74.2,45.26267550950266,45.33898305084745,8.29E7,-1.0
8.3E7,238.890625,-6.180117553513834E-11,8.3E7,75.5,47.611512637386134,49.1701244813278,8.3E7,-1.0
8.31E7,239.25,-6.189414610465291E-11,8.31E7,74.7,46.93391279542918,50.682261208576996,8.31E7,-1.0
8.32E7,239.640625,-6.199520107151657E-11,8.32E7,72.1,41.73808449857163,42.94478527607362,8.32E7,-1.0
8.33E7,239.984375,-6.208412944235659E-11,8.33E7,71.3,39.92548248001005,38.01295896328293,8.33E7,-1.0
8.34E7,240.3125,-6.216901561452206E-11,8.34E7,75.3,46.7121159820504,49.48875255623722,8.34E7,-1.0
8.35E7,240.640625,-6.225390178668754E-11,8.35E7,73.0,42.85085342725548,42.06008583690986,8.35E7,-1.0
8.36E7,240.984375,-6.234283015752756E-11,8.36E7,73.9,44.74085365853658,45.511482254697285,8.36E7,-1.0
8.37E7,241.3125,-6.242771632969303E-11,8.37E7,73.0,42.21385155380532,45.67404426559356,8.37E7,-1.0
8.38E7,241.609375,-6.250451810450941E-11,8.38E7,73.3,43.68039149510631,46.060606060606055,8.38E7,-1.0
8.39E7,241.890625,-6.257727768065124E-11,8.39E7,73.5,43.696086346832104,42.01312910284463,8.39E7,-1.0
8.4E7,242.171875,-6.265003725679308E-11,8.4E7,73.5,44.97965285275309,50.09416195856874,8.4E7,-1.0
8.41E7,242.46875,-6.272683903160946E-11,8.41E7,74.3,45.71462367771807,47.33606557377049,8.41E7,-1.0
8.42E7,242.765625,-6.280364080642584E-11,8.42E7,71.6,40.50736326120201,42.15885947046842,8.42E7,-1.0
8.43E7,243.078125,-6.288448477991676E-11,8.43E7,74.0,44.63373083475298,47.04684317718941,8.43E7,-1.0
8.44E7,243.375,-6.296128655473314E-11,8.44E7,71.2,38.796327779666775,45.247148288973385,8.44E7,-1.0
8.45E7,243.65625,-6.303404613087498E-11,8.45E7,74.7,45.60777400352582,48.049281314168375,8.45E7,-1.0
8.46E7,243.9375,-6.310680570701681E-11,8.46E7,75.2,46.35355602376018,47.008547008547005,8.46E7,-1.0
8.47E7,244.21875,-6.317956528315864E-11,8.47E7,74.2,46.20404929210367,49.510763209393346,8.47E7,-1.0
8.48E7,244.484375,-6.324828266062593E-11,8.48E7,73.2,44.62649746067035,46.07645875251509,8.48E7,-1.0
8.49E7,244.796875,-6.332912663411685E-11,8.49E7,71.0,39.16228565194953,39.20335429769391,8.49E7,-1.0
8.5E7,245.125,-6.341401280628233E-11,8.5E7,73.8,43.99986320577272,49.32301740812379,8.5E7,-1.0
8.51E7,245.4375,-6.349485677977325E-11,8.51E7,74.0,45.816400958632904,46.280991735537185,8.51E7,-1.0
8.52E7,245.734375,-6.357165855458963E-11,8.52E7,73.9,44.55867858478061,44.230769230769226,8.52E7,-1.0
8.53E7,246.0,-6.364037593205692E-11,8.53E7,73.9,45.07113393383281,47.48490945674044,8.53E7,-1.0
8.54E7,246.28125,-6.371313550819875E-11,8.54E7,76.0,49.22032033514589,48.60813704496788,8.54E7,-1.0
8.55E7,246.5625,-6.378589508434058E-11,8.55E7,74.2,46.188340807174896,47.3469387755102,8.55E7,-1.0
8.56E7,246.84375,-6.385865466048242E-11,8.56E7,75.6,47.4862258953168,47.97441364605544,8.56E7,-1.0
8.57E7,247.109375,-6.39273720379497E-11,8.57E7,73.9,44.310733306022115,49.22178988326848,8.57E7,-1.0
8.58E7,247.390625,-6.400013161409154E-11,8.58E7,73.6,44.3223566827935,47.51491053677932,8.58E7,-1.0
8.59E7,247.6875,-6.407693338890792E-11,8.59E7,71.0,40.18349229398369,43.469785575048725,8.59E7,-1.0
8.6E7,247.96875,-6.414969296504975E-11,8.6E7,76.0,49.613705072220355,49.685534591194966,8.6E7,-1.0
8.61E7,248.25,-6.422245254119158E-11,8.61E7,74.6,47.62022601666254,47.52066115702479,8.61E7,-1.0
8.62E7,248.53125,-6.429521211733341E-11,8.62E7,71.89999999999999,39.8899622654425,43.232323232323225,8.62E7,-1.0
8.63E7,248.828125,-6.437201389214979E-11,8.63E7,74.2,46.10335621503508,47.66734279918864,8.63E7,-1.0
8.64E7,249.109375,-6.444477346829163E-11,8.64E7,72.8,42.43142566881137,44.82758620689655,8.64E7,-1.0
8.65E7,249.390625,-6.451753304443346E-11,8.65E7,75.7,48.91738490645365,49.163179916317986,8.65E7,-1.0
8.66E7,249.6875,-6.459433481924984E-11,8.66E7,72.8,43.32577677023603,43.096234309623426,8.66E7,-1.0
8.67E7,249.984375,-6.467113659406622E-11,8.67E7,73.1,44.00546206942491,47.66536964980544,8.67E7,-1.0
8.68E7,250.265625,-6.474389617020805E-11,8.68E7,73.3,44.64715150509993,46.599999999999994,8.68E7,-1.0
8.69E7,250.546875,-6.481665574634988E-11,8.69E7,75.8,48.00618769336541,49.05263157894737,8.69E7,-1.0
8.7E7,250.828125,-6.488941532249172E-11,8.7E7,73.5,43.89397018970189,40.44943820224718,8.7E7,-1.0
8.71E7,251.109375,-6.496217489863355E-11,8.71E7,73.8,44.947574121157366,47.177419354838705,8.71E7,-1.0
8.72E7,251.390625,-6.503493447477538E-11,8.72E7,72.8,43.500243032042825,49.1588785046729,8.72E7,-1.0
8.73E7,251.6875,-6.511173624959176E-11,8.73E7,72.39999999999999,42.28839076614252,40.25974025974025,8.73E7,-1.0
8.74E7,251.96875,-6.51844958257336E-11,8.74E7,72.39999999999999,42.465719157664765,48.98336414048059,8.74E7,-1.0
8.75E7,252.234375,-6.525321320320088E-11,8.75E7,72.8,42.6148230975337,39.28571428571427,8.75E7,-1.0
8.76E7,252.515625,-6.532597277934271E-11,8.76E7,73.3,44.08564320357852,46.49298597194388,8.76E7,-1.0
8.77E7,252.8125,-6.540277455415909E-11,8.77E7,74.1,45.58823529411764,47.14285714285714,8.77E7,-1.0
8.78E7,253.09375,-6.547553413030092E-11,8.78E7,71.7,42.1665277028463,44.94163424124513,8.78E7,-1.0
8.79E7,253.375,-6.554829370644276E-11,8.79E7,72.39999999999999,42.12064908756138,46.40776699029126,8.79E7,-1.0
8.8E7,253.65625,-6.562105328258459E-11,8.8E7,74.4,46.32290963377966,43.73626373626373,8.8E7,-1.0
8.81E7,253.90625,-6.568572846137733E-11,8.81E7,75.8,49.060352957025465,49.79253112033195,8.81E7,-1.0
8.82E7,254.1875,-6.575848803751916E-11,8.82E7,72.7,41.87779433681072,41.03671706263498,8.82E7,-1.0
8.83E7,254.46875,-6.5831247613661E-11,8.83E7,72.39999999999999,41.443792405514465,43.326488706365495,8.83E7,-1.0
8.84E7,254.765625,-6.590804938847737E-11,8.84E7,73.0,42.517234184787924,43.86694386694386,8.84E7,-1.0
8.85E7,255.078125,-6.59888933619683E-11,8.85E7,73.0,42.68124402929626,45.89178356713426,8.85E7,-1.0
8.86E7,255.390625,-6.606973733545923E-11,8.86E7,73.1,43.769962708406496,45.656565656565654,8.86E7,-1.0
8.87E7,255.71875,-6.61546235076247E-11,8.87E7,72.3,42.65105339870145,45.579567779960705,8.87E7,-1.0
8.88E7,256.015625,-6.623142528244108E-11,8.88E7,73.1,44.30042157747831,47.76699029126213,8.88E7,-1.0
8.89E7,256.28125,-6.630014265990837E-11,8.89E7,74.7,46.44958641301127,48.049281314168375,8.89E7,-1.0
8.9E7,256.640625,-6.639311322942293E-11,8.9E7,75.8,47.7050739043997,48.29059829059829,8.9E7,-1.0
8.91E7,256.984375,-6.648204160026295E-11,8.91E7,72.3,38.919514884233735,40.811965811965806,8.91E7,-1.0
8.92E7,257.390625,-6.658713876580116E-11,8.92E7,72.3,40.897840744217795,42.5311203319502,8.92E7,-1.0
8.93E7,257.734375,-6.667606713664118E-11,8.93E7,75.9,48.34090714224471,51.21457489878543,8.93E7,-1.0
8.94E7,258.125,-6.677712210350485E-11,8.94E7,71.2,39.222042139384115,37.79697624190064,8.94E7,-1.0
8.95E7,258.578125,-6.68943458650667E-11,8.95E7,73.6,43.81902917579962,47.09418837675351,8.95E7,-1.0
8.96E7,258.953125,-6.699135863325581E-11,8.96E7,73.8,43.99579327179995,42.9193899782135,8.96E7,-1.0
8.97E7,259.375,-6.710049799746857E-11,8.97E7,72.89999999999999,42.53702227273498,41.97002141327623,8.97E7,-1.0
8.98E7,259.75,-6.719751076565768E-11,8.98E7,73.0,43.00911854103342,45.67404426559356,8.98E7,-1.0
8.99E7,260.15625,-6.730260793119589E-11,8.99E7,72.5,40.76748113175035,42.34800838574423,8.99E7,-1.0
9.0E7,260.546875,-6.740366289805955E-11,9.0E7,73.3,43.44658137761586,47.12871287128713,9.0E7,-1.0
9.01E7,260.859375,-6.748450687155048E-11,9.01E7,74.8,47.060380577041855,50.491159135559926,9.01E7,-1.0
9.02E7,261.21875,-6.757747744106504E-11,9.02E7,72.5,40.7000414021529,39.82494529540481,9.02E7,-1.0
9.03E7,261.5625,-6.766640581190506E-11,9.03E7,73.6,44.71898818996565,46.0122699386503,9.03E7,-1.0
9.04E7,261.921875,-6.775937638141963E-11,9.04E7,72.8,41.37931034482758,40.35087719298245,9.04E7,-1.0
9.05E7,262.3125,-6.78604313482833E-11,9.05E7,72.89999999999999,41.1866834498025,44.69387755102041,9.05E7,-1.0
9.06E7,262.65625,-6.794935971912331E-11,9.06E7,75.6,48.31997560025078,50.50709939148072,9.06E7,-1.0
9.07E7,262.96875,-6.803020369261424E-11,9.07E7,76.5,50.53006508980372,50.317124735729394,9.07E7,-1.0
9.08E7,263.28125,-6.811104766610517E-11,9.08E7,76.0,49.3534118918189,45.20547945205479,9.08E7,-1.0
9.09E7,263.609375,-6.819593383827064E-11,9.09E7,74.0,44.29136473300564,44.444444444444436,9.09E7,-1.0
9.1E7,263.921875,-6.827677781176157E-11,9.1E7,74.0,46.24545153820708,48.717948717948715,9.1E7,-1.0
9.11E7,264.28125,-6.836974838127614E-11,9.11E7,75.6,49.03756182328566,50.70707070707071,9.11E7,-1.0
9.12E7,264.578125,-6.844655015609252E-11,9.12E7,73.4,43.294221979671185,45.93495934959349,9.12E7,-1.0
9.13E7,264.890625,-6.852739412958344E-11,9.13E7,75.0,46.83023105454793,48.024948024948024,9.13E7,-1.0
9.14E7,265.25,-6.862036469909801E-11,9.14E7,73.7,44.68654305616314,45.54865424430641,9.14E7,-1.0
9.15E7,265.5625,-6.870120867258894E-11,9.15E7,72.3,41.70630077023444,44.930417495029815,9.15E7,-1.0
9.16E7,265.875,-6.878205264607986E-11,9.16E7,72.8,42.846336492193906,43.56846473029045,9.16E7,-1.0
9.17E7,266.203125,-6.886693881824534E-11,9.17E7,75.2,47.434462644555225,48.0083857442348,9.17E7,-1.0
